time,compassSystem,compassFilter,fullSystem,gyroFilter,gyroSystem,input
18.4,-0.604866799179563,-0.866051512322103,-0.607316085442455,0.258735426879648,0.0362621617125222,-0.434565622071894
18.5,-0.496590133608817,-0.792194283408838,-0.513980529028157,0.278213754380681,0.126939209688518,-0.342480618469613
18.6,-0.382405854835951,-0.709578800147657,-0.407487012711185,0.302091787436472,0.227809136415861,-0.246973661736621
18.7,-0.263654140474399,-0.619029885287283,-0.301370132571782,0.317659752715501,0.325570164515438,-0.148999025814199
18.8,-0.141759923596099,-0.521503234561606,-0.188521388268654,0.332981846292952,0.427200044390123,-0.0495356408783674
18.9,-0.0182027942318033,-0.418071059605285,-0.0835399678122854,0.334531091792999,0.517234760677458,0.0504226878068148
19,0.105514547495203,-0.309903862677809,0.0346714343710994,0.344575297048908,0.617372819567063,0.149877209662952
19.1,0.227897916735805,-0.198249073311956,0.166920135098997,0.365169208410952,0.732205060913584,0.24783420798296
19.2,0.347492021027521,-0.0844074222304907,0.273948381433277,0.358355803663768,0.821317569443772,0.343314928819899
19.3,0.462908379135612,0.0302919798513762,0.376312202276607,0.34602022242523,0.902358181968933,0.435365360372893
19.4,0.572849752447635,0.144516855333127,0.502491226104335,0.357974370771208,1.00779990530426,0.523065765157699
19.5,0.676130291624126,0.256956282839702,0.615908868117224,0.358952585277522,1.10393440950555,0.605539869719601
19.6,0.771690868420484,0.36634362338459,0.717381808504638,0.351038185120048,1.19022245680315,0.681963620068136
19.7,0.858609347852225,0.47147706489581,0.790696411413744,0.319219346517934,1.24721586454052,0.751573415352151
19.8,0.936105841408498,0.571237161009139,0.88593217870262,0.314695017693481,1.32686084587494,0.813673737507105
19.9,1.00354325067551,0.664600927988439,0.949768524276861,0.285167596288422,1.37685585517086,0.867644100641669
20,1.06042364700661,0.750652266723038,1.00015836673714,0.249506100014103,1.4120513265249,0.912945250727628
20.1,1.10638122379753,0.828588682278123,1.04717832748539,0.218589645207268,1.44320394146095,0.949124553647895
20.2,1.14117269376384,0.897724469056002,1.09356390203216,0.195839432976156,1.47546419946496,0.975820517766976
20.3,1.16466607836722,0.957490703947601,1.12991063093055,0.172419926982945,1.50093644422499,0.992766405835907
20.4,1.17682884815875,1.00743253331387,1.14933230524532,0.141899771931454,1.51211965013773,0.999792900142669
20.5,1.17771632321552,1.04720434488024,1.1527028270439,0.105498482163663,1.50851758241627,0.996829794278799
