compassSystemfullSystemErrorCrossCorrelation,compassFilterfullSystemErrorCrossCorrelation,fullSystemfullSystemErrorCrossCorrelation,gyroFilterfullSystemErrorCrossCorrelation,gyroSystemfullSystemErrorCrossCorrelation,fullSystemErrorAutoCorrelation
-0.121704206074355,-0.0413644829989477,345.754265534267,345.79563001727,365.422060878976,-18.7072619093663
-0.110475107077426,-0.0388874389838228,355.546626397161,355.58551383614,375.047139515337,-18.5408814133593
-0.098215083913861,-0.0364051560443061,338.802878784299,338.839283940332,358.151197434738,-18.3890447612509
-0.0851785803762531,-0.0339691642251897,301.329105036635,301.363074200848,320.551629910447,-18.2630372854024
-0.071758487326276,-0.0316566924697586,299.290172973423,299.321829665901,318.407192589314,-18.1567021506987
-0.0580472380970605,-0.0294982747187273,267.393595309693,267.423093584405,286.423598558374,-18.0681657612286
-0.0441536958325222,-0.0274708373908652,233.627297526302,233.654768363686,252.590032259428,-17.9987908285105
-0.030336508126181,-0.0255984285280907,230.565188923666,230.590787352191,249.47668808176,-17.9450917121636
-0.0166204948015677,-0.0238475117429126,262.34537594606,262.369223457796,281.216050255412,-17.9016455882415
-0.00373989776874493,-0.0222869573980071,258.185427702845,258.207714660232,277.032765241359,-17.875818279925
0.0078814837615937,-0.0209476773265383,199.727884948212,199.748832625523,218.554205437632,-17.852751121
0.0176907929500365,-0.0198731489539828,114.263126457655,114.282999606608,133.072922339655,-17.8349709757541
0.0261213320003922,-0.0189478788722356,78.7422370915966,78.7611849704652,97.5304051873162,-17.8131052729472
0.0333464887641769,-0.018070084601017,107.253209207005,107.271279291597,126.007936997258,-17.7806586402852
0.039160176590875,-0.0172742855096918,132.545193675526,132.562467961024,151.252844520088,-17.7360027919505
0.043303243405327,-0.0165999685279011,106.542222478427,106.558822446942,125.173314147334,-17.663319238414
0.0461090241068242,-0.015960390125526,83.7229979262172,83.7389583163361,102.253250895521,-17.5677601996127
0.0477815627995629,-0.0153248807442391,72.5861322294877,72.6014571102307,90.9875706981901,-17.4455332870135
0.0486223736557544,-0.0146225368225714,75.410125812789,75.4247483495916,93.661406834115,-17.3032025647431
0.0486214968987042,-0.0138760353064364,84.7785028622394,84.7923788975289,102.856813426739,-17.1391338392033
0.0479705869687937,-0.0130861827274202,75.1700367847994,75.183122967524,93.0575503386665,-16.9581526039526
0.0467428163423652,-0.0122893675818757,64.7705281636746,64.782817531242,82.4482524571608,-16.7588350355797
0.0455136477425445,-0.0114356649158123,68.3880406986011,68.3994763634958,85.847339603499,-16.5511615211781
0.0441955109906433,-0.0105710798899444,110.038085984123,110.048657063993,127.283374264942,-16.3479936059567
0.0432969789596557,-0.00963131208534053,148.269730986724,148.279362298798,165.311800192498,-16.1554494173027
0.0424433542939369,-0.00871544992177016,176.456008178095,176.464723628007,193.304168607922,-15.9719245566358
0.0414296732550221,-0.00784995837810649,217.763939325179,217.771789283534,234.424787256814,-15.7947580861341
0.0405442590313864,-0.00698906890361936,261.969190605247,261.976179674143,278.447991312863,-15.6225973954672
0.0397394844102174,-0.00611279777928887,307.440859092541,307.446971890301,323.739503411053,-15.4521258517624
0.0390828421784266,-0.00522427170445943,389.156364803951,389.161589075639,405.279681963212,-15.2862554098087
0.038490983414314,-0.00433385296699791,420.265635958191,420.269969811147,436.213745566385,-15.1202971270516
0.0382376824543046,-0.00340088656646133,504.732895788915,504.736296675473,520.508678817922,-14.9569103379996
0.0383047368003255,-0.0024394400118451,611.195983783351,611.198423223341,626.795754877304,-14.7894537588607
0.0387344285970487,-0.0014485238976444,730.440735282752,730.442183806634,745.868822895857,-14.6259485292615
0.0398998170099471,-0.00035763747915293,816.986732348052,816.98708998553,832.252878552977,-14.4718574461024
0.0410106828359338,0.000702221545257739,908.740085564258,908.739383342711,923.852876256477,-14.3262583689937
0.0420551815051502,0.00175205521684672,967.906918998333,967.905166943116,982.865264444192,-14.1796077687052
0.0431528620403177,0.00280806624713088,1029.81600751464,1029.81319944838,1044.6182689682,-14.0313909075204
0.0435310429082684,0.00373732864889981,1057.47781339428,1057.47407606563,1072.11852359498,-13.8778429393082
0.0431975179963047,0.00453454488264729,1087.83038452424,1087.82584997936,1102.30825413949,-13.7231120464946
0.0422610882690476,0.00524440038757997,1118.08401206723,1118.07876766684,1132.38923983617,-13.558759089182
0.0406514464640558,0.00583501024396225,1153.39793263615,1153.39209762591,1167.5270973149,-13.391148021736
0.0379400458373961,0.00622971966887625,1224.62704985051,1224.62082013084,1238.5716145367,-13.2151762321883
0.0344669477760492,0.00647059285672315,1259.35970595269,1259.35323535984,1273.10939027556,-13.0290599173107
0.0301425048985818,0.00652025293883136,1305.0626319417,1305.05611168879,1318.60344957325,-12.8289900675784
0.0250213240464551,0.00638571205490734,1287.64913956776,1287.64275385569,1300.97881301212,-12.6265591409268
0.0200291110502024,0.00621396133335241,1204.10617952223,1204.09996556088,1217.2289650686,-12.4280055968519
0.0150709071105147,0.00595630125358834,1090.55843953361,1090.55248323236,1103.49016155209,-12.2447038809674
0.0098545386135811,0.00553305585760557,1058.05045527501,1058.04492221916,1070.81004268286,-12.0796068927505
0.00452919414549667,0.00499246726186746,1107.99251722416,1107.9875247569,1120.60115698515,-11.9349290899198
-0.000644538894578415,0.00437529570107082,1148.46487833146,1148.46050303575,1160.93762934032,-11.8045003386845
-0.00557081334825073,0.00372312904177566,1132.83551897527,1132.83179584623,1145.20037268693,-11.7013797613241
-0.010472456513006,0.00301578840714813,1139.61142174268,1139.60840595427,1151.90346975057,-11.632824237798
-0.0151849477260839,0.00229302106890827,1157.41370483903,1157.41141181796,1169.64931408585,-11.5801840779332
-0.0204440667127658,0.00143488134822941,1152.82683054521,1152.82539566385,1165.02148820124,-11.542788983581
-0.0260521760168818,0.000508838717775818,1115.70298240546,1115.70247356673,1127.87390655783,-11.5224902034073
-0.0320313644707702,-0.000466327110189013,1041.33254432552,1041.33301065263,1053.49076822138,-11.513268877412
-0.0384618868972341,-0.0015009703929536,935.625619541546,935.627120511943,947.778814171133,-11.5118344627845
-0.0451686240641201,-0.0025541135109961,893.748474222092,893.751028335587,905.901512559636,-11.5154880687598
-0.052162223857262,-0.0036178162741375,895.88788467075,895.891502487012,908.0376474944,-11.5162594293584
-0.0596059876302856,-0.00473716303739431,834.549576369287,834.554313532329,846.689153603634,-11.5103378256112
-0.0672438340614982,-0.00585937461749251,727.934976762348,727.940836136959,740.064397183135,-11.5046261786125
-0.0747913509486742,-0.00694870273998406,563.736837174883,563.743785877614,575.855121353103,-11.4980705384205
-0.0818989563142947,-0.00794976584854469,432.000723831938,432.008673597778,444.102782330671,-11.4864978702202
-0.0884181940865736,-0.00883422527112998,370.81818723637,370.827021461634,382.896436531887,-11.4674262739126
-0.0941911495964242,-0.00957916986953933,317.920464757477,317.930043927341,329.96407117268,-11.437632532819
-0.0993446856674771,-0.0102088595615766,253.858102919449,253.868311779,265.852352671899,-11.3932556199727
-0.103837056268406,-0.0107189103146084,209.412648330297,209.423367240604,221.345046323206,-11.3364490108271
-0.107535402739554,-0.0110793571283076,181.161550535164,181.172629892275,193.025518141047,-11.2730904845666
-0.110400276408265,-0.0112871842117914,157.46104244301,157.472329627228,169.24489609467,-11.1980891574377
-0.112578853931544,-0.0113665568330491,170.388374858382,170.399741415213,182.088033484432,-11.1191005581477
-0.11401069254498,-0.0113055760157295,230.271173578541,230.282479154544,241.878053754279,-11.031666661844
-0.114998188609856,-0.0111682870857684,285.261060762701,285.272229049767,296.760957656651,-10.9302230200945
-0.115354701693702,-0.0109334315140066,322.338715119726,322.349648551223,333.726962400727,-10.824303312316
-0.115122531675817,-0.0106083813505912,343.467566963269,343.478175344604,354.736923253582,-10.7113346595657
-0.113978124286015,-0.0101375399140774,329.110209835699,329.120347375605,340.252160268,-10.5900036809648
-0.112509412612001,-0.0096156296286998,293.52634620248,293.535961832102,304.535528632723,-10.4635137610156
-0.110781867499879,-0.00905884810656841,249.772432679969,249.781491528073,260.641898205007,-10.330217381008
-0.108857589584659,-0.00848701444504383,200.210058308984,200.218545323423,210.936890661473,-10.1940702082336
-0.106676097950965,-0.00789556258158492,159.912379273421,159.92027483599,170.496237746646,-10.057545196266
-0.104399772227875,-0.00731221449262063,128.858613410025,128.865925624493,139.305001727181,-9.9263633704104
-0.102140496277051,-0.0067573356541938,145.833124028261,145.839881363905,156.151711542696,-9.80461762361873
-0.0996184624215987,-0.00618566081642972,162.204505439232,162.210691100047,172.401106768346,-9.68840810675881
-0.0967856196304118,-0.00559583605666246,153.487581483725,153.493177319757,163.575226842817,-9.58493261456273
-0.0938849465539014,-0.00502164476451331,197.842406959443,197.847428604212,207.826553589178,-9.48669700635219
-0.0905772821403973,-0.00441783911914432,261.019050290879,261.023468129996,270.906385298756,-9.39489301062609
-0.0869451507792941,-0.003801939135883,341.212336508025,341.216138447149,351.016067404288,-9.31601205183584
-0.0833476496170208,-0.00323419218018119,364.352216698042,364.355450890227,374.079799619104,-9.24432513054957
-0.0800349789621708,-0.0027470945247582,348.74142634082,348.744173435348,358.39663670943,-9.17615266884085
-0.0767812428156114,-0.00230845553700679,373.090186761796,373.092495217336,382.67457535569,-9.10916514243114
-0.0736828447885013,-0.00193439637327434,434.042701764373,434.044636160736,443.555526469115,-9.04101169243482
-0.0707249853626958,-0.00162216662179812,484.098606134611,484.100228301226,493.541528304024,-8.97405621811712
-0.0678068402589166,-0.00134863847883285,519.694772118964,519.696120757446,529.068591382305,-8.90747023047554
-0.0649789800601346,-0.00112399933277629,543.874708315245,543.875832314571,553.176967138258,-8.83803770026498
-0.0623260244028643,-0.000971317050113742,585.298498025447,585.2994693425,594.529048127068,-8.76806647141218
-0.0596124059479085,-0.000852512769467596,591.230161978693,591.231014491466,600.393517249147,-8.70225864399046
-0.0567478792841679,-0.000751216904193695,587.965982667861,587.966733884775,597.071760466788,-8.64573826028209
-0.0538870496758526,-0.000684220227412879,605.042317890762,605.043002110979,614.099890714133,-8.59833439033953
-0.0509947085062907,-0.000634403570854504,591.932612346344,591.933246749905,600.945382593374,-8.55421428743596
-0.0480672799582992,-0.000592281759184386,616.156222350841,616.156814632598,625.125499636721,-8.51139707963531
-0.0454185002974035,-0.00058551349710407,648.991533513193,648.992119026697,657.922658585827,-8.47406111426348
-0.0430677514855883,-0.000613369733660615,617.202957932629,617.203571302364,626.096254602578,-8.43725136549412
-0.0407840601941903,-0.000636346621571907,617.339414134235,617.340050480866,626.190602115534,-8.39639138231619
-0.0386060784970011,-0.000665771841470684,678.753577736772,678.754243508614,687.559574647457,-8.35263295610535
-0.036275099289404,-0.000661709058996556,659.221400465879,659.222062174936,667.984650864765,-8.31142915825434
-0.0336803202517331,-0.000612051824906043,622.757700298767,622.75831235058,631.476114575302,-8.26817755662653
-0.0306307068884572,-0.000504644022190145,607.911567058277,607.91207170227,616.583604122387,-8.22326597741838
-0.027088876963327,-0.000341719872916916,661.10331379875,661.103655518627,669.731980871029,-8.18110755528336
-0.0231983000079968,-0.000145034544402733,693.75409471655,693.754239751095,702.339516834389,-8.13877356950357
-0.0189879752932549,8.11600558725851e-05,702.216754767104,702.216673607031,710.762204651582,-8.09939454174056
-0.0147262643108011,0.000311641396755087,708.782385233636,708.782073592228,717.291843227497,-8.06374318991451
-0.0104112349882988,0.000560837271872775,785.65296608841,785.652405251126,794.134473746726,-8.03597245840565
-0.00615538629686593,0.000823362703418492,841.368840717268,841.368017354558,849.822622740321,-8.00837089283648
-0.00187480125376689,0.0011102231822276,851.981657715629,851.980547492445,860.411018408893,-7.9840735547277
0.00263865941087715,0.00145193460256061,843.435302074624,843.433850140003,851.842397683462,-7.96197748261742
0.00705251043213398,0.00179622791308377,826.104828129338,826.103031901417,834.484811792098,-7.93519015514276
0.0112327504321001,0.00212568530696444,820.392844579349,820.390718894037,828.741532362769,-7.90445511754397
0.0151557543909543,0.00243824356376925,810.949624719818,810.947186476247,819.262888880896,-7.86990171594097
0.0188298885519284,0.0027376399500229,818.952139790764,818.949402150813,827.222655015576,-7.82838649457777
0.0221886495544043,0.00301699794571115,829.267801194786,829.264784196839,837.488567780836,-7.78028934583511
0.0253387478753991,0.00329850435186277,848.586136646155,848.582838141779,856.744487470519,-7.71992892193248
0.028286397910311,0.00358166423913125,905.005920159938,905.002338495692,913.092262118126,-7.65034478691424
0.0309095222536208,0.00384560078444857,904.935734556229,904.931888955427,912.944643568753,-7.57563856196332
0.0331766151170346,0.00408356514422589,891.328211352421,891.324127787275,899.251190998664,-7.49267619465445
0.0350938224219135,0.00429523027040497,908.65179522111,908.647499990837,916.488664696887,-7.40969071210748
0.0367097066960663,0.00447688501195184,924.511570036609,924.507093151581,932.263198698484,-7.327631613399
0.0380433232962137,0.00462814864710838,956.009509977182,956.004881828522,963.679149538313,-7.24886412895902
0.0391470462584818,0.0047550869089069,1001.62491252327,1001.62015743635,1009.2117875383,-7.16932814473103
0.0400353998681697,0.00485878757068089,1006.11140782064,1006.10654903306,1013.61767014906,-7.09192920147988
0.0406949724544705,0.00493548152943341,992.241633821434,992.236698339894,999.672226157997,-7.01942576168722
0.0412607932739775,0.00499946828183186,961.993154972535,961.98815550423,969.353312927727,-6.95211463970151
0.0417656962485385,0.00505600959565657,912.190929610874,912.185873601265,919.47705075296,-6.88114205751845
0.0421923575829299,0.0051024770998213,868.434319514893,868.429217037789,875.649373243687,-6.81308192937117
0.0424934760095701,0.00513596716129021,811.814233103168,811.809097136004,818.957515137218,-6.74430801614978
0.0427675891228968,0.00516312314097637,799.786226776558,799.781063653413,806.859618192498,-6.67738883353
0.0430330977906124,0.00518333787580819,722.365527449912,722.360344112033,729.370817373047,-6.61216855219982
0.0433855053239053,0.0052055378764635,656.148833469725,656.143627931843,663.088675072056,-6.54942509823585
0.0437823382557586,0.00522788114384249,603.099869125619,603.094641244468,609.976377749273,-6.48864386958745
0.0442364447912301,0.00525341828324599,604.19416578517,604.188912366875,611.017197341691,-6.43757662289642
0.0446069480884554,0.00526668168147028,596.725324855527,596.72005817384,603.503968928967,-6.39551013671741
0.0448935783788329,0.00526899276987284,589.845130733807,589.839861741036,596.591207025039,-6.36520186750444
0.0451561945041509,0.00526692125172953,595.893511085298,595.888244164048,602.612721041574,-6.34048567107785
0.0454113218012416,0.00526001971281533,606.179076753261,606.173816733545,612.877772668777,-6.32197090904635
0.0456497513223439,0.00524883497460645,635.14511022149,635.139861386503,641.831979540535,-6.31200634599262
0.0458477500734651,0.00523014575654608,722.746235162908,722.741005017153,729.425061677517,-6.30570064354723
0.0459272089855014,0.00519987364948195,756.511569701624,756.506369827962,763.188401636064,-6.30537974285315
0.0459557101650197,0.00516308821430097,761.905528018793,761.900364930576,768.584270599457,-6.30887593445147
0.0460250572120588,0.00512946527097873,766.889013992405,766.883884527124,773.571002112786,-6.31360171625114
0.0461612443302459,0.00510380184381834,764.524849967142,764.51974616531,771.212940589232,-6.32111069835573
0.0463153914824943,0.00508291792461283,742.606939225307,742.601856307374,749.301781112842,-6.32924844875525
0.0465895016220332,0.00507663407708086,737.325018807377,737.319942173306,744.026087285974,-6.33683993639474
0.0469393908580449,0.00507851445062053,748.81863747449,748.81355896003,755.527339823684,-6.34582186603771
0.0473559326367519,0.00508900731386218,715.647241648434,715.642152641123,722.365449073556,-6.35664629209841
0.0478313369375038,0.00510621191019059,706.001064571079,705.995958359161,712.736376976867,-6.37501972099634
0.0483980096448379,0.00513474710792902,713.522880247772,713.517745500656,720.274769750953,-6.392801827547
0.0490953215038254,0.0051757418831195,724.17170047248,724.166524730589,730.940266564299,-6.4106226944704
0.0498433124947561,0.00522133667878474,682.137993239276,682.132771902609,688.918922403107,-6.42412337455793
0.05065206000914,0.00527237724496185,679.741434123483,679.736161746234,686.531081674687,-6.43400732147805
0.0514109912234874,0.00532119281498516,691.323829500827,691.318508308012,698.117536339943,-6.43933465055038
0.05205904088403,0.00536391473516622,665.533361665936,665.527997751194,672.322389651499,-6.43607817785797
0.0525934661792625,0.00540197772144373,640.899239156326,640.893837178609,647.673747915488,-6.42315206788274
0.0529049550199748,0.00542363236309029,651.841568941448,651.836145309086,658.593886017391,-6.40276980493588
0.0529558381136407,0.0054265319548514,686.058548842704,686.053122310754,692.778644133149,-6.37262053420591
0.0526144653922529,0.00539587146548521,653.51462345956,653.509227588081,660.190258524338,-6.33051070232939
0.0519449151064951,0.00533724807090558,576.740153087692,576.734815839621,583.361185385995,-6.2784493461901
0.0509435335209543,0.00524772120843409,479.480430265757,479.475182544541,486.03638764391,-6.21602798008325
0.0496311947613971,0.00512872781005821,400.628694899918,400.623566172107,407.111743896905,-6.1458515798411
0.0480331300631016,0.00498182144968139,302.004505782332,301.999523960867,308.407286191256,-6.06836478024577
0.0461248572152856,0.00480464961583493,214.766594289754,214.761789640132,221.08356622578,-5.98538944976112
0.0438997885129148,0.00459584029470404,177.562247278918,177.557651438619,183.787990723618,-5.8970699026745
0.0414385083599232,0.00436283168216635,140.643529598686,140.639166766985,146.776446904525,-5.80725483263992
0.03878224883478,0.00410914911688971,126.317659965806,126.313550816683,132.357477205182,-5.7172811847944
0.035956732766603,0.00383926075197191,101.872993572417,101.869154311666,107.817531030304,-5.62526237621611
0.0328916442792563,0.00354890705888725,46.0082642168657,46.0047153097992,51.8586767756767,-5.53459412612334
0.0296481274583909,0.00324373634482202,52.8235708135274,52.8203270771778,58.5832656110537,-5.44751856597871
0.0262290290972617,0.00292529747717448,97.3143212949134,97.311395997432,102.983960446722,-5.36129484475298
0.0227348245680332,0.002602062414683,115.123788076003,115.121186013579,120.705313543049,-5.27716878716001
0.0192032546640673,0.00227920700334445,134.210536276984,134.208257069977,139.706038633035,-5.19528338398167
0.0157093156802668,0.0019618004153017,171.459486960238,171.457525159805,176.873861923709,-5.11841715226345
0.0123633452271211,0.00166004863630016,228.227572887981,228.225912839339,233.56583549325,-5.04662057243708
0.00922396942457583,0.00137695682496997,272.998356634005,272.996979677174,278.266128439446,-4.98041224660434
0.00635062801094526,0.00111782793309041,308.691021080751,308.689903252799,313.892168615753,-4.91795643383398
0.00378103984569732,0.000885236421059484,332.437285414158,332.436400177732,337.576968674184,-4.86045185519298
0.00153000433679803,0.000680934710544534,318.532579570011,318.531898635286,323.615432854769,-4.80731571617879
-0.000393168792860316,0.000505707093647548,283.402160858762,283.40165515167,288.429559014195,-4.75527955582143
-0.00199613757182046,0.000358871135436597,283.884257646846,283.8838987757,288.858218595203,-4.70496873690813
-0.00323540621320717,0.000243146770766803,324.774431992084,324.774188845292,329.69823658214,-4.65762070797921
-0.00410732419238359,0.000158352168260275,373.272449944876,373.272291592704,378.15235427101,-4.61621975366386
-0.00464392432227864,0.0001006238183306,389.601642953585,389.60154232976,394.441114537948,-4.57799352907747
-0.00481567249101188,7.32825574232265e-05,352.367454763275,352.367381480718,357.169495243525,-4.54248438833084
-0.00471118077569242,6.74157979249555e-05,338.253865272667,338.253797856866,343.019367377758,-4.50764080276239
-0.00430141026819391,8.65277200188887e-05,379.46494782246,379.464861294733,384.19437739616,-4.47309628803162
-0.00368745266418305,0.000122191390671235,425.169058431643,425.168936240253,429.864655442947,-4.44068890315696
-0.00292271461720312,0.000169897337660327,485.356410973581,485.356241076234,490.019380272969,-4.40940454875844
-0.00210000806483939,0.00022119113730566,569.928589250951,569.928368059808,574.558594868866,-4.37772972575073
-0.00123524472811758,0.000274695082875301,702.078810074215,702.078535379119,706.675194345795,-4.3453477411084
-0.000343671675571906,0.000329307853202668,836.603183821714,836.60285451385,841.167104746793,-4.3140514154867
0.000537823877363865,0.000381601245732911,894.172176810666,894.171795209417,898.70444952456,-4.28346748396936
0.0014664608752355,0.000435397950890807,932.555747368191,932.555311970254,937.055820355626,-4.25218795821482
0.00246304349795017,0.000491341509457145,1004.11625696526,1004.11576562374,1008.58631382554,-4.2229296024182
0.00349525091483624,0.000546845442191365,1063.84918294587,1063.84863610043,1068.29127990797,-4.19557585500713
0.00448473664645072,0.000595889018898431,1070.13935412084,1070.13875823181,1074.55520401712,-4.1698137319007
0.00539384219051239,0.000637053891426019,1076.95056328219,1076.9499262283,1081.34298960372,-4.14679291755939
0.00624728239719324,0.00067224996434691,1112.64530006176,1112.64462781179,1117.01507136781,-4.12446441266651
0.00704530531012486,0.000701827185236782,1154.7809350036,1154.78023317642,1159.12960407413,-4.10362840689335
0.00779198800903812,0.000726474275454945,1184.39714664335,1184.39642016907,1188.72304615428,-4.08109320385925
0.00845370716914269,0.0007444254276509,1202.11174418667,1202.11099976124,1206.41551587747,-4.05921597750655
0.00900612729830235,0.000754622805938457,1205.75027706598,1205.74952244316,1210.03109656415,-4.03656553640381
0.00945206391146972,0.000757289298884903,1197.29165677353,1197.29089948422,1201.55101275324,-4.01548039775649
0.00978615364978655,0.00075245709012961,1207.67989312065,1207.67914066356,1211.91979501428,-3.99650905665541
0.0100190938579284,0.000740891592743407,1234.08241505218,1234.08167416059,1238.30412320998,-3.97888152869564
0.010125578196104,0.000721678156488841,1227.97389788913,1227.97317621097,1232.17678948341,-3.96071130040101
0.0100923792363444,0.000695655935227738,1203.45455672397,1203.45386106804,1207.63793045095,-3.9419591405766
0.00994344495744112,0.000664299534816694,1175.63119223887,1175.63052793932,1179.79340509113,-3.92168482030528
0.0097227486580128,0.000630247499170114,1135.10723679375,1135.10660654625,1139.24639016183,-3.89960036307483
0.00945898385751726,0.000595089086605835,1126.1959701154,1126.19537502631,1130.30998360239,-3.87549673839814
0.00914701690427526,0.000558133522905077,1119.60054112242,1119.5999829889,1123.68980243087,-3.85182768418001
0.00878847095529116,0.000519409033586271,1120.4274968695,1120.42697746045,1124.49340621427,-3.8296108682281
0.00841700330160425,0.000480173575592094,1104.60244929505,1104.60196912148,1108.64888503105,-3.8112970464134
0.00805905878535538,0.000443019730612702,1058.63766133554,1058.63721831581,1062.66749348472,-3.79590332310818
0.00771647655554781,0.000409441346294313,960.453350432529,960.452940991198,964.464449268695,-3.77846648534848
0.0073855680737844,0.000379973355198412,871.778882007486,871.778502034123,875.770824618402,-3.76070513086967
0.00704942500410003,0.000353608711780648,776.062094776555,776.06174116785,780.033394838148,-3.74155738545427
0.00672297603159677,0.000331625996165842,674.311718708935,674.311387082934,678.259516661994,-3.7196616029459
0.0063628202156646,0.000311267992531482,564.265611314007,564.265300046023,568.185284132261,-3.69327614619423
0.00601379347790498,0.000294192012266389,440.291209071941,440.290914879922,444.181564481092,-3.66578185109243
0.00568583478785253,0.000279843309337074,316.820154266519,316.81987442321,320.678960143767,-3.63610431153523
0.00542926844770721,0.00027139264836608,213.005097297002,213.004825904348,216.830504010382,-3.60460273715879
0.00519977668071598,0.000265741086747896,122.973623803464,122.973358062387,126.765138985698,-3.5726447736191
0.00496886416866411,0.000260817710243698,86.5844803742543,86.5842195565331,90.3410608497184,-3.53968221032872
0.00474777123495837,0.000256093128492856,60.5004859280775,60.5002298349454,64.2218002449819,-3.50640900820547
0.00452423805524761,0.00025063404609682,45.3808168254161,45.380566191351,49.0695900865841,-3.47588494510605
0.00431005128796512,0.000245531691429538,29.3147532769861,29.3145077452963,32.9716636198905,-3.44607224406621
0.00406102974998898,0.000239373884271897,10.9096256386963,10.909386264805,14.5352422739816,-3.41689611269862
0.00381076740242341,0.000234306204739758,21.6931748377257,21.6929405315098,25.2866845715305,-3.38697339275781
0.00355898687952764,0.000229488217363334,-15.3365275994001,-15.3367570876133,-11.7739935553483,-3.35822981524923
0.00329237003045689,0.00022430340426841,-42.1540560979723,-42.1542804013772,-38.623356958609,-3.32866878473871
0.00301080965956706,0.00021815319840763,-73.4010961250523,-73.4013142782604,-69.9045485596559,-3.29679368244872
0.00271486820565769,0.000210663419108771,-102.911774396949,-102.911985060362,-99.4496489237728,-3.26461472340738
0.0024083112803055,0.000202006379757742,-129.622658491409,-129.622860497792,-126.196493352514,-3.23083471818729
0.00209836262781339,0.000192655571611665,-121.35951160686,-121.359704262444,-117.968889307056,-3.1974006519723
0.00179887894773856,0.000183577702305878,-119.615331259447,-119.615514837145,-116.259174475561,-3.16496148538998
0.00153535202636184,0.00017609384251825,-137.314394529173,-137.314570623012,-133.992371700287,-3.13275472150756
0.00128563504404156,0.000169341834927244,-131.898390920235,-131.898560262077,-128.607812446873,-3.10316470778657
0.00104489102419133,0.000162929475274203,-78.4511321281628,-78.4512950576367,-75.1887536481299,-3.07675677018046
0.000757346514936736,0.000154382070052504,32.1519982709111,32.1518438888507,35.3882095033238,-3.05236753047344
0.000434700934939818,0.000144003753250997,167.809478064671,167.809334060932,171.022185461837,-3.03061724088422
9.79841871802429e-05,0.000132502956798167,251.627622750551,251.62749024759,254.819248708369,-3.01125383121828
-0.000257934522648741,0.000119837719207031,300.924188321458,300.92406848375,304.096032288286,-2.99317756488185
-0.000638041474823175,0.00010564592022482,338.585829379478,338.585723733562,341.740098819659,-2.97729121677082
-0.00106869985860872,8.86722555151209e-05,391.394310640556,391.394221968296,394.53230679441,-2.96270577772378
-0.00154806366481353,6.88707742873313e-05,446.151847632256,446.151778761478,449.273043913016,-2.94759272382781
-0.0020641535354246,4.72425620370944e-05,495.678494048505,495.678446805953,498.78097786725,-2.93057129376163
-0.00259837328173619,2.4778997093173e-05,536.316796437239,536.316771658241,539.400652349912,-2.9136073414015
-0.00313547022337194,1.99602176767907e-06,588.592365845447,588.592363849424,591.660281284195,-2.89925230860644
-0.00364715536332889,-2.02923485111179e-05,676.779468363969,676.779488656323,679.833630471368,-2.88696685048045
-0.00415736076060317,-4.33980468577439e-05,755.980462242164,755.980505640212,759.023355137001,-2.87707098242363
-0.00469181961463099,-6.81214057424638e-05,799.146198305116,799.146266426518,802.181259724898,-2.87054895352088
-0.00524401779797959,-9.41369258466044e-05,802.672773647463,802.67286778439,805.702857695592,-2.86682785383991
-0.00577323363436985,-0.000119657601836869,813.191486515106,813.191606172706,816.220507329614,-2.86693962376679
-0.00627874275128956,-0.000144672084258803,861.989570729157,861.989715401259,865.018826532841,-2.86827905378768
-0.00674772333981569,-0.000167582601924161,916.028006629669,916.028174212254,919.060435509685,-2.8725086577259
-0.00718155958332188,-0.000188226301231355,899.995181265469,899.995369491781,903.029760774619,-2.87567850821223
-0.00756548853262627,-0.000205864508253788,859.983001832265,859.98320769677,863.017120703994,-2.87620661692719
-0.00790444098259156,-0.00022107351833256,840.565194725484,840.565415799009,843.595193991997,-2.87306585675242
-0.00820271028559156,-0.000233740873227362,874.675892668588,874.676126409456,877.699823754504,-2.86799480896379
-0.00848582987237023,-0.000245227192603384,870.392498444657,870.392743671842,873.407210675835,-2.85979995392764
-0.0087596415905864,-0.000255946442069087,875.610276379819,875.610532326263,878.612421567419,-2.84828167763307
-0.00902771116982746,-0.000265930984044514,857.373361227248,857.373627158246,860.358939818834,-2.83279106074594
-0.00928254575202508,-0.000275082991200699,829.006667172896,829.006942255878,831.974884432797,-2.81652605631263
-0.00951306682275442,-0.000283047728381851,783.928404346179,783.928687393899,786.877063244882,-2.79806992396568
-0.00968605357047636,-0.000288552502752282,758.96734552558,758.967634078074,761.896479865833,-2.77960955922244
-0.00979504915137243,-0.000291608570218419,748.456595827559,748.456887436121,751.365851836174,-2.76073745194325
-0.00985719681401471,-0.000293074752594943,697.516120977688,697.516414052437,700.404767570544,-2.74109133250907
-0.00987567861843023,-0.000293098669707043,633.337954038092,633.338247136753,636.205635279656,-2.72105185126912
-0.00986103815064,-0.000292165926241848,561.130796593514,561.131088759432,563.978406221369,-2.7018768789578
-0.00981394695762512,-0.000290126938905035,504.670183035173,504.670473162115,507.498317497446,-2.683281878541
-0.00974274085768099,-0.000287166575227665,473.451546030092,473.451833196659,476.261050987546,-2.66554128407112
-0.00965475685578505,-0.000283402366871347,445.153408791389,445.153692193753,447.943357285347,-2.64690944057564
-0.00954992571912174,-0.000279050817230849,408.508255550583,408.508534601393,411.279061906629,-2.62872031663758
